filename,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15,hist_16,hist_17,hist_18,hist_19,hist_20,hist_21,hist_22,hist_23,hist_24,hist_25,hist_26,hist_27,hist_28,hist_29,hist_30,hist_31,blurness,mean_b,mean_g,mean_r,std_b,std_g,std_r,label
191_083_082_025.mp4,0.9902845064798992,0.117910261452198,0.0389407640943924,0.0164767600595951,0.0129390579648315,0.0102590296727915,0.0057629230897873,0.0047652515893181,0.00414282719139,0.0045559068753694,0.0050275295817603,0.0055387417475382,0.0068985759901503,0.0091285635096331,0.0101112955560286,0.0143108488060534,0.0183951248104373,0.0190676751857002,0.0160674645875891,0.0168097353850801,0.0172633361692229,0.0120658608153462,0.0064012388853977,0.0129323170520365,0.0152435595169663,0.0108922527171671,0.0070301942527294,0.0078378370186934,0.0083020957652479,0.0035784337902441,0.0024683411000296,0.0171778092781702,1827.8901114370465,26.99399580144557,30.17783070259353,33.70049824617347,56.48448195797211,62.543116791273405,69.31800623936093,0
191_083_082_026.mp4,0.9918235460917156,0.0981103852391243,0.0494638659680883,0.0148046084058781,0.0138594829477369,0.0100127900019288,0.0055540593496213,0.0047562563326209,0.0043822449011107,0.0046796546317636,0.0053321092855185,0.0056890889381368,0.0070083471325536,0.0086036936379969,0.0106729222772022,0.0140263311254481,0.0167694269058605,0.0189769000125428,0.0162612579762935,0.0175012224043409,0.0156004801082114,0.0138830389517049,0.007177157777672,0.0122641201286266,0.0159561860995988,0.0109658816518882,0.0083371561951935,0.0085899802080045,0.008925924434637,0.0051087407705684,0.0027959525429954,0.0177078196778893,1857.007602428718,28.064906861181985,31.21432291666666,34.63078231292516,57.80877162620381,63.79364515890146,70.29214313269448,0
191_083_082_027.mp4,0.991945868730545,0.0913866981863975,0.0561074361205101,0.0167916521119574,0.0125690184533596,0.0089064285469551,0.0043445968379577,0.0040517741736645,0.0040527682596196,0.0044451107581456,0.0047213906189426,0.00543553646033,0.0066900516860187,0.0083669162200142,0.0093327007411668,0.0114673122453192,0.0135649123229086,0.01776217604056,0.0160411846203108,0.0165238089238603,0.015796769876033,0.017750909179449,0.0084833255348106,0.0142853124067187,0.0213067018737395,0.0136234752212961,0.0118547073565423,0.011271198062847,0.0102379037377734,0.0057439851419379,0.0030926859161506,0.0170574648616214,1968.9090142206237,29.821425249787413,33.20574378188775,36.491081393494895,59.94611464041476,66.4431434276871,72.71220390589113,0
191_083_082_028.mp4,0.99190527399381,0.0830052697410186,0.0627283006906509,0.0193711973105867,0.0132708147789041,0.0090894559708734,0.0044278019340708,0.0039137911594783,0.0041707595887904,0.004180494408744,0.0043543513010566,0.0049629484613736,0.0060295568934331,0.0073348762157062,0.0086451100961615,0.0111955240058402,0.0132061066105961,0.0156319775929053,0.0151559220316509,0.0156390860987206,0.0142466423412164,0.017510909307748,0.0078643991456677,0.0147960680536925,0.0223956344959636,0.0147713302634656,0.0127378041390329,0.0135382320731878,0.0107492733591546,0.0058414269005879,0.0034547643425563,0.018192404260238,2067.9082201791803,30.2782013977466,33.59053000106292,36.68568173363094,60.94998827910061,67.36833408715388,73.34024292951246,0
191_083_082_029.mp4,0.992594983180364,0.0773437482615311,0.0647955333193143,0.0210579860334595,0.012261641335984,0.0086953424072513,0.0040077609630922,0.0035741353019451,0.0038609272800385,0.0041293571392695,0.003993286883148,0.0044770689525951,0.0054157890534649,0.0070856749390562,0.0078822752150396,0.0095413495476047,0.0125262073551615,0.01787879144152,0.0167525722334782,0.0140011499325434,0.0143420086552699,0.0182266450487077,0.0072188429844876,0.0143106069726248,0.0232904135559995,0.0163007707024614,0.0144228840557237,0.0157404971929887,0.0108257704103986,0.0061776699653516,0.0036669411386052,0.0172805111234386,1943.7338301378609,30.669583067602037,34.18906648596939,37.30727838010204,61.47465546155856,68.18450750251384,74.18580562972794,0
191_083_082_030.mp4,0.9921210408210754,0.0925871878862381,0.0516875286897023,0.0190421632801493,0.0131549464538693,0.008772202534601,0.0045139599358662,0.0040872083821644,0.004355616440686,0.0046346902381628,0.0049475028024365,0.0055876831834514,0.0061757246187577,0.0082275555003434,0.0096392603591084,0.0122211019818981,0.016146970167756,0.0197649606813987,0.0171656863143046,0.0182586753430465,0.0159356442900995,0.0135808195608357,0.007150867410625,0.0163303370897968,0.019012071378529,0.0130503869615495,0.012735726373891,0.0110305375885218,0.0082006184384226,0.0039405150882278,0.002723817853257,0.0166531447010735,2005.4398316892568,29.190943213222795,32.60346646471089,36.02726801658163,58.969741366599465,65.44245380981322,71.89048254708457,0
191_083_082_031.mp4,0.9944858968257904,0.0663711798687776,0.0396026037012537,0.0183989052039881,0.0121898313052952,0.0089950180922945,0.0058693876489996,0.005697272818846,0.0047680232053001,0.0039381428776929,0.0043671810611461,0.0052694194639722,0.0081124344840645,0.0104830631365378,0.0094983914867043,0.0093324972627063,0.0123195614355305,0.0167408984775344,0.0176524627332886,0.0195305927967031,0.0174397892318666,0.0189852479534844,0.0089904997653017,0.0116665413292745,0.0138241722869376,0.0102054213794569,0.0074217279829705,0.0076454150645683,0.0063872993302841,0.0042532057656596,0.0035226096399128,0.0152390510154267,1740.7056402533576,28.324162946428565,30.95898503932823,33.118524128401354,59.22595883787408,63.38436368015397,67.12246608508524,0
191_083_082_032.mp4,0.9967184960842131,0.0421265053252379,0.0252799062058329,0.0180369939034183,0.0111451071997483,0.0074305397768815,0.0061975437682121,0.0069629965660472,0.0047729972749948,0.003704864741303,0.0039702195286129,0.0058340927430739,0.0112551658103863,0.0141724501426021,0.0097153072555859,0.0072306951663146,0.014303480554372,0.0218372417613863,0.0222333375985423,0.0263312304392457,0.0195302770162622,0.0195181225736935,0.0101963899098336,0.007729867597421,0.0067893965325007,0.0064672404744972,0.0023706064016247,0.0018396910474014,0.0025465726619586,0.0018280113387542,0.0017205482542825,0.0076673243194818,1569.037843890748,26.0929561277636,28.320377604166666,29.737763738307816,56.22326095439168,58.71975495906796,60.73410239049682,0
191_083_082_033.mp4,0.9972654024759928,0.0356157251944144,0.0216629103447,0.0160430197293559,0.0106099240792294,0.0079121206731845,0.0067931054315219,0.0052054081733028,0.0045242552024622,0.0034885022090747,0.0037320879443238,0.0055121354448298,0.0105248430899033,0.0114365085028111,0.0080841422080993,0.0066318932144592,0.0135728922051688,0.0208979595452547,0.0211830000082651,0.0253423270458976,0.0191265251487493,0.0190900377308328,0.0091799104120582,0.0076731305103749,0.0064353311279167,0.0068395553932835,0.0023168564114409,0.0017189540201798,0.0024809346534311,0.0018441712289738,0.0017673653705666,0.0075093122975279,1400.9448963247237,25.32679501488096,27.47249747555272,28.81440529336734,55.86607233945343,58.31995510931927,60.28044496950562,0
191_083_082_034.mp4,0.9973169227441152,0.0344043211390574,0.0212848983084162,0.0160293574134508,0.010561411237965,0.0075866750286271,0.0068345124522844,0.0054908494309832,0.0046146104577928,0.0036907414595286,0.0038883819632853,0.0056568764460583,0.0110007474509378,0.0123150595153371,0.0080740642578651,0.006429915735498,0.0142661343018213,0.0211864778771996,0.0212426720187067,0.0255485604206721,0.0186486031860113,0.0188263199602564,0.0089869100910921,0.0074244342433909,0.0065258308779448,0.006171485222876,0.0021224367548711,0.001804489964464,0.0024999943406631,0.00184154153103,0.0016424007869015,0.0073468409478664,1417.8036461791212,25.260799319727887,27.431673177083336,28.74409545068027,55.653211103210175,58.11897993430928,60.01866079667506,0
191_083_082_035.mp4,0.9969927827517192,0.0404161212344964,0.0225403268511096,0.0167802963095406,0.010867039921383,0.0083363241981714,0.006583166308701,0.0050958408508449,0.0048128035229941,0.0034161509480327,0.0037199560552835,0.0050614720986535,0.0094624681708713,0.0129359755665063,0.0089868995050589,0.0065241500424842,0.0126571789383888,0.020141688051323,0.0215085187926888,0.0258041385561227,0.0199165821696321,0.020485363403956,0.0095866085030138,0.0080771527253091,0.0060385683240989,0.0074217551853507,0.0026012004353106,0.0017608444555662,0.0025904687975222,0.0018767662812024,0.0017404140671715,0.0075163843731085,1417.6291181633703,25.70430617559524,27.82613732993197,29.15121904230441,56.33188073378641,58.68961418631881,60.55877535169983,0
191_083_082_036.mp4,0.9964183787504832,0.0509007539600133,0.0231607868646582,0.0165861477454503,0.0110651371069252,0.0079826716644068,0.0071408071089535,0.0054606681068738,0.0050455950976659,0.0035085654895131,0.0037367552829285,0.0052902531189223,0.0095133892570932,0.0131070881150662,0.0091017913073301,0.0065676444986214,0.0130483521459003,0.0205816848824421,0.0220464161907633,0.0258637260024746,0.0201730743671457,0.0209042536715666,0.0097223446704447,0.0082846639833102,0.0059915505039195,0.0077634047406415,0.0027754191464434,0.0019081851661515,0.0026285452380155,0.0018863369904768,0.0016889216494746,0.0075134566674629,1428.31002068078,25.911802455357133,28.02483790391156,29.3723825467687,56.45805463071361,58.77930498108469,60.68219956763901,0
191_083_082_037.mp4,0.9959057370821636,0.0577427594612042,0.0250220828379193,0.0176468330745895,0.0112421240657567,0.0084614171956976,0.0069320389845718,0.0049035117806245,0.0050150115819027,0.0035690581426024,0.0037385998526588,0.0050928931528081,0.0091701413504779,0.0136449153224627,0.0095808260453244,0.0068288679234683,0.0125446358385185,0.0203034710759917,0.0220585484678546,0.0260756297657887,0.0209438697745402,0.021168272383511,0.0103021337961157,0.0084539069018016,0.0061775426690777,0.0076651837211102,0.0027927946920196,0.002099486941006,0.0025920396437868,0.0018837626751822,0.0017038268502801,0.007474181940779,1456.8712846343028,26.02722616390305,28.137211017219386,29.46912534545068,56.52101566983988,58.854444579178725,60.723552722837766,0
